Symbol,Name,Market_Cap,Market_Cap_Formatted,Category,Source
MLAC,Mountain Lake Acquisition Corp.,324181536,"$324,181,536",Small Cap,Yahoo Finance
NKLR,Terra Innovatum Global N.V.,322681344,"$322,681,344",Small Cap,Yahoo Finance
CLYM,"Climb Bio, Inc.",322512352,"$322,512,352",Small Cap,Yahoo Finance
NVA,Nova Minerals Limited,322476800,"$322,476,800",Small Cap,Yahoo Finance
DRDB,Roman DBDR Acquisition Corp. II,322306688,"$322,306,688",Small Cap,Yahoo Finance
CADL,"Candel Therapeutics, Inc.",322253024,"$322,253,024",Small Cap,Yahoo Finance
FERA,Fifth Era Acquisition Corp I,322046688,"$322,046,688",Small Cap,Yahoo Finance
RMNI,"Rimini Street, Inc.",321962656,"$321,962,656",Small Cap,Yahoo Finance
HDSN,"Hudson Technologies, Inc.",321754720,"$321,754,720",Small Cap,Yahoo Finance
SZZL,Sizzle Acquisition Corp. II,321734016,"$321,734,016",Small Cap,Yahoo Finance
EVOX,Evolution Global Acquisition Co,321600000,"$321,600,000",Small Cap,Yahoo Finance
FSBW,"FS Bancorp, Inc.",321263936,"$321,263,936",Small Cap,Yahoo Finance
SKYX,SKYX Platforms Corp.,320436288,"$320,436,288",Small Cap,Yahoo Finance
BCML,BayCom Corp,320285248,"$320,285,248",Small Cap,Yahoo Finance
PACH,Pioneer Acquisition I Corp,319839424,"$319,839,424",Small Cap,Yahoo Finance
OBA,Oxley Bridge Acquisition Limite,319412512,"$319,412,512",Small Cap,Yahoo Finance
PMTR,Perimeter Acquisition Corp. I,319352160,"$319,352,160",Small Cap,Yahoo Finance
LFCR,"Lifecore Biomedical, Inc.",319213344,"$319,213,344",Small Cap,Yahoo Finance
RPAY,Repay Holdings Corporation,318764064,"$318,764,064",Small Cap,Yahoo Finance
EOLS,"Evolus, Inc. Common Stock",318265120,"$318,265,120",Small Cap,Yahoo Finance
AVIR,"Atea Pharmaceuticals, Inc.",317976096,"$317,976,096",Small Cap,Yahoo Finance
ALCO,"Alico, Inc.",317521120,"$317,521,120",Small Cap,Yahoo Finance
ALDF,Aldel Financial II Inc.,316304384,"$316,304,384",Small Cap,Yahoo Finance
CHAC,Crane Harbor Acquisition Corp.,316218688,"$316,218,688",Small Cap,Yahoo Finance
KOYN,CSLM Digital Asset Acquisition ,316210336,"$316,210,336",Small Cap,Yahoo Finance
PLTS,Platinum Analytics Cayman Limit,316034432,"$316,034,432",Small Cap,Yahoo Finance
TVA,Texas Ventures Acquisition III ,315900000,"$315,900,000",Small Cap,Yahoo Finance
ARQQ,Arqit Quantum Inc.,315697984,"$315,697,984",Small Cap,Yahoo Finance
ATII,Archimedes Tech SPAC Partners I,314837600,"$314,837,600",Small Cap,Yahoo Finance
AIRO,"AIRO Group Holdings, Inc.",314603552,"$314,603,552",Small Cap,Yahoo Finance
CZFS,"Citizens Financial Services, In",314190752,"$314,190,752",Small Cap,Yahoo Finance
FNLC,"First Bancorp, Inc (ME)",313665056,"$313,665,056",Small Cap,Yahoo Finance
JRVR,"James River Group Holdings, Inc",313487040,"$313,487,040",Small Cap,Yahoo Finance
POLE,Andretti Acquisition Corp. II,312806016,"$312,806,016",Small Cap,Yahoo Finance
VCIC,Vine Hill Capital Investment Co,312400032,"$312,400,032",Small Cap,Yahoo Finance
BYRN,"Byrna Technologies, Inc.",312248576,"$312,248,576",Small Cap,Yahoo Finance
AMRN,Amarin Corporation plc,311786304,"$311,786,304",Small Cap,Yahoo Finance
SSP,E.W. Scripps Company (The),311695456,"$311,695,456",Small Cap,Yahoo Finance
HRZN,Horizon Technology Finance Corp,311247872,"$311,247,872",Small Cap,Yahoo Finance
IMRX,Immuneering Corporation,311227264,"$311,227,264",Small Cap,Yahoo Finance
BBCP,"Concrete Pumping Holdings, Inc.",310905664,"$310,905,664",Small Cap,Yahoo Finance
LOCO,"El Pollo Loco Holdings, Inc.",310752864,"$310,752,864",Small Cap,Yahoo Finance
VMD,"Viemed Healthcare, Inc.",310286080,"$310,286,080",Small Cap,Yahoo Finance
VELO,"Velo3D, Inc.",310182144,"$310,182,144",Small Cap,Yahoo Finance
AEAQ,Activate Energy Acquisition Cor,309985504,"$309,985,504",Small Cap,Yahoo Finance
MKLY,McKinley Acquisition Corporatio,309688352,"$309,688,352",Small Cap,Yahoo Finance
PIII,P3 Health Partners Inc.,308780576,"$308,780,576",Small Cap,Yahoo Finance
TSBK,"Timberland Bancorp, Inc.",308295840,"$308,295,840",Small Cap,Yahoo Finance
DMAAU,Drugs Made In America Acquisiti,307761184,"$307,761,184",Small Cap,Yahoo Finance
TBRG,"TruBridge, Inc.",306687872,"$306,687,872",Small Cap,Yahoo Finance
WEYS,"Weyco Group, Inc.",306503232,"$306,503,232",Small Cap,Yahoo Finance
LPAA,Launch One Acquisition Corp.,305900000,"$305,900,000",Small Cap,Yahoo Finance
PDYN,Palladyne AI Corp.,304918272,"$304,918,272",Small Cap,Yahoo Finance
ITHA,ITHAX Acquisition Corp III,304213344,"$304,213,344",Small Cap,Yahoo Finance
LPBB,Launch Two Acquisition Corp.,304175008,"$304,175,008",Small Cap,Yahoo Finance
LWAC,LightWave Acquisition Corp.,303757504,"$303,757,504",Small Cap,Yahoo Finance
QTRX,Quanterix Corporation,303620160,"$303,620,160",Small Cap,Yahoo Finance
MRAM,"Everspin Technologies, Inc.",302620256,"$302,620,256",Small Cap,Yahoo Finance
CCRN,"Cross Country Healthcare, Inc.",302374336,"$302,374,336",Small Cap,Yahoo Finance
EFTY,"Etoiles Capital Group Co., Ltd.",302052224,"$302,052,224",Small Cap,Yahoo Finance
AREC,American Resources Corporation,302044896,"$302,044,896",Small Cap,Yahoo Finance
BIXI,Bitcoin Infrastructure Acquisit,301931744,"$301,931,744",Small Cap,Yahoo Finance
RZLT,"Rezolute, Inc.",300437216,"$300,437,216",Small Cap,Yahoo Finance
LRMR,"Larimar Therapeutics, Inc.",300422272,"$300,422,272",Small Cap,Yahoo Finance
GASS,"StealthGas, Inc.",299892256,"$299,892,256",Micro Cap,Yahoo Finance
GRRR,Gorilla Technology Group Inc.,299004320,"$299,004,320",Micro Cap,Yahoo Finance
CBIO,"Crescent Biopharma, Inc.",298987264,"$298,987,264",Micro Cap,Yahoo Finance
JMSB,"John Marshall Bancorp, Inc.",297308064,"$297,308,064",Micro Cap,Yahoo Finance
CHMG,Chemung Financial Corp,297003840,"$297,003,840",Micro Cap,Yahoo Finance
EM,Smart Share Global Limited,296710336,"$296,710,336",Micro Cap,Yahoo Finance
IONR,ioneer Ltd,296498464,"$296,498,464",Micro Cap,Yahoo Finance
LOKV,Live Oak Acquisition Corp. V,296412512,"$296,412,512",Micro Cap,Yahoo Finance
SENS,"Senseonics Holdings, Inc.",296223840,"$296,223,840",Micro Cap,Yahoo Finance
HVMC,Highview Merger Corp.,295864608,"$295,864,608",Micro Cap,Yahoo Finance
GSRF,GSR IV Acquisition Corp.,294937152,"$294,937,152",Micro Cap,Yahoo Finance
XRX,Xerox Holdings Corporation,294501184,"$294,501,184",Micro Cap,Yahoo Finance
HCAC,Hall Chadwick Acquisition Corp.,293432800,"$293,432,800",Micro Cap,Yahoo Finance
NWFL,Norwood Financial Corp.,292198912,"$292,198,912",Micro Cap,Yahoo Finance
GPAC,General Purpose Acquisition Cor,292041312,"$292,041,312",Micro Cap,Yahoo Finance
PAL,"Proficient Auto Logistics, Inc.",291937056,"$291,937,056",Micro Cap,Yahoo Finance
PESI,Perma-Fix Environmental Service,291653184,"$291,653,184",Micro Cap,Yahoo Finance
TSSI,"TSS, Inc.",291334880,"$291,334,880",Micro Cap,Yahoo Finance
PNRG,PrimeEnergy Resources Corporati,290919584,"$290,919,584",Micro Cap,Yahoo Finance
AVNW,"Aviat Networks, Inc.",290640256,"$290,640,256",Micro Cap,Yahoo Finance
ATLN,Atlantic International Corp.,290560000,"$290,560,000",Micro Cap,Yahoo Finance
FBYD,"Falcon's Beyond Global, Inc.",290460096,"$290,460,096",Micro Cap,Yahoo Finance
CPZ,Calamos Long/Short Equity & Dyn,290438656,"$290,438,656",Micro Cap,Yahoo Finance
AVTX,"Avalo Therapeutics, Inc.",289724640,"$289,724,640",Micro Cap,Yahoo Finance
AARD,"Aardvark Therapeutics, Inc.",289584512,"$289,584,512",Micro Cap,Yahoo Finance
PLMKU,Plum Acquisition Corp. IV,288730112,"$288,730,112",Micro Cap,Yahoo Finance
NHIC,NewHold Investment Corp III,288553376,"$288,553,376",Micro Cap,Yahoo Finance
GTERA,Globa Terra Acquisition Corpora,288027392,"$288,027,392",Micro Cap,Yahoo Finance
DRDBU,Roman DBDR Acquisition Corp. II,288000352,"$288,000,352",Micro Cap,Yahoo Finance
UCFI,CN Healthy Food Tech Group Corp,287867104,"$287,867,104",Micro Cap,Yahoo Finance
AACB,Artius II Acquisition Inc.,287543264,"$287,543,264",Micro Cap,Yahoo Finance
CUBWU,Lionheart Holdings,286667040,"$286,667,040",Micro Cap,Yahoo Finance
BACC,Blue Acquisition Corp.,285773312,"$285,773,312",Micro Cap,Yahoo Finance
DERM,Journey Medical Corporation,285674080,"$285,674,080",Micro Cap,Yahoo Finance
NGNE,Neurogene Inc.,283928032,"$283,928,032",Micro Cap,Yahoo Finance
FUND,"Sprott Focus Trust, Inc. - Clos",283372480,"$283,372,480",Micro Cap,Yahoo Finance
WNEB,"Western New England Bancorp, In",282994080,"$282,994,080",Micro Cap,Yahoo Finance
ALMU,"Aeluma, Inc.",282957856,"$282,957,856",Micro Cap,Yahoo Finance
FCCO,First Community Corporation,282289984,"$282,289,984",Micro Cap,Yahoo Finance
PROF,Profound Medical Corp.,281633472,"$281,633,472",Micro Cap,Yahoo Finance
ATIIU,Archimedes Tech SPAC Partners I,281611456,"$281,611,456",Micro Cap,Yahoo Finance
SPOK,"Spok Holdings, Inc.",281164992,"$281,164,992",Micro Cap,Yahoo Finance
SY,So-Young International Inc. - A,280978848,"$280,978,848",Micro Cap,Yahoo Finance
RLMD,"Relmada Therapeutics, Inc.",280867776,"$280,867,776",Micro Cap,Yahoo Finance
FVCB,"FVCBankcorp, Inc.",280340416,"$280,340,416",Micro Cap,Yahoo Finance
ABEO,Abeona Therapeutics Inc.,280169344,"$280,169,344",Micro Cap,Yahoo Finance
EGAN,eGain Corporation,279708960,"$279,708,960",Micro Cap,Yahoo Finance
HNST,"The Honest Company, Inc.",279476672,"$279,476,672",Micro Cap,Yahoo Finance
NODK,"NI Holdings, Inc.",279323808,"$279,323,808",Micro Cap,Yahoo Finance
PCYO,Pure Cycle Corporation,278969184,"$278,969,184",Micro Cap,Yahoo Finance
BLFY,Blue Foundry Bancorp,278408032,"$278,408,032",Micro Cap,Yahoo Finance
USAU,U.S. Gold Corp.,277147008,"$277,147,008",Micro Cap,Yahoo Finance
TVAI,Thayer Ventures Acquisition Cor,276309664,"$276,309,664",Micro Cap,Yahoo Finance
PUI,Invesco Dorsey Wright Utilities,275709664,"$275,709,664",Micro Cap,Yahoo Finance
III,"Information Services Group, Inc",275678080,"$275,678,080",Micro Cap,Yahoo Finance
MBAVU,M3-Brigade Acquisition V Corp.,275000000,"$275,000,000",Micro Cap,Yahoo Finance
APAD,A Paradise Acquisition Corp.,274030016,"$274,030,016",Micro Cap,Yahoo Finance
ASUR,Asure Software Inc,274029440,"$274,029,440",Micro Cap,Yahoo Finance
MBCN,Middlefield Banc Corp.,272230752,"$272,230,752",Micro Cap,Yahoo Finance
AZ,A2Z Cust2Mate Solutions Corp.,271034176,"$271,034,176",Micro Cap,Yahoo Finance
OVLY,Oak Valley Bancorp (CA),271023424,"$271,023,424",Micro Cap,Yahoo Finance
GSRFU,GSR IV Acquisition Corp.,270985920,"$270,985,920",Micro Cap,Yahoo Finance
BRCB,"Black Rock Coffee Bar, Inc.",270741216,"$270,741,216",Micro Cap,Yahoo Finance
KFIIU,K&F Growth Acquisition Corp. II,270687904,"$270,687,904",Micro Cap,Yahoo Finance
AFRI,Forafric Global PLC,269822976,"$269,822,976",Micro Cap,Yahoo Finance
GDEV,GDEV Inc.,269775744,"$269,775,744",Micro Cap,Yahoo Finance
AACBU,Artius II Acquisition Inc.,268617248,"$268,617,248",Micro Cap,Yahoo Finance
FDBC,"Fidelity D & D Bancorp, Inc.",268356608,"$268,356,608",Micro Cap,Yahoo Finance
HVII,Hennessy Capital Investment Cor,268300560,"$268,300,560",Micro Cap,Yahoo Finance
LTRX,"Lantronix, Inc.",267638544,"$267,638,544",Micro Cap,Yahoo Finance
FENC,Fennec Pharmaceuticals Inc.,267421872,"$267,421,872",Micro Cap,Yahoo Finance
DNMX,Dynamix Corporation III,266455008,"$266,455,008",Micro Cap,Yahoo Finance
CEPO,"Cantor Equity Partners I, Inc.",266219984,"$266,219,984",Micro Cap,Yahoo Finance
HERE,Here Group Limited,264853072,"$264,853,072",Micro Cap,Yahoo Finance
FLWS,"1-800-FLOWERS.COM, Inc.",264271440,"$264,271,440",Micro Cap,Yahoo Finance
TOI,"The Oncology Institute, Inc.",263662016,"$263,662,016",Micro Cap,Yahoo Finance
KRMD,"KORU Medical Systems, Inc.",263575920,"$263,575,920",Micro Cap,Yahoo Finance
OACC,Oaktree Acquisition Corp. III L,262789776,"$262,789,776",Micro Cap,Yahoo Finance
LMNR,Limoneira Co,262545984,"$262,545,984",Micro Cap,Yahoo Finance
CHRS,"Coherus Oncology, Inc.",262290112,"$262,290,112",Micro Cap,Yahoo Finance
REFI,Chicago Atlantic Real Estate Fi,262238576,"$262,238,576",Micro Cap,Yahoo Finance
RMR,The RMR Group Inc.,261039424,"$261,039,424",Micro Cap,Yahoo Finance
HCACU,Hall Chadwick Acquisition Corp.,260602560,"$260,602,560",Micro Cap,Yahoo Finance
CMRC,"Commerce.com, Inc. - Series 1",259230080,"$259,230,080",Micro Cap,Yahoo Finance
ORBS,Eightco Holdings Inc.,259159408,"$259,159,408",Micro Cap,Yahoo Finance
RDIB,Reading International Inc,258976752,"$258,976,752",Micro Cap,Yahoo Finance
BLZE,"Backblaze, Inc.",258975984,"$258,975,984",Micro Cap,Yahoo Finance
INV,"Innventure, Inc.",258901984,"$258,901,984",Micro Cap,Yahoo Finance
OABI,"OmniAb, Inc.",257680144,"$257,680,144",Micro Cap,Yahoo Finance
FINW,FinWise Bancorp,257551440,"$257,551,440",Micro Cap,Yahoo Finance
FUNC,First,257017696,"$257,017,696",Micro Cap,Yahoo Finance
TWIN,"Twin Disc, Incorporated",257009440,"$257,009,440",Micro Cap,Yahoo Finance
CV,"CapsoVision, Inc.",256232432,"$256,232,432",Micro Cap,Yahoo Finance
MPAA,"Motorcar Parts of America, Inc.",256014432,"$256,014,432",Micro Cap,Yahoo Finance
PLMK,Plum Acquisition Corp. IV,255519920,"$255,519,920",Micro Cap,Yahoo Finance
TLSI,"TriSalus Life Sciences, Inc.",255317648,"$255,317,648",Micro Cap,Yahoo Finance
FACT,FACT II Acquisition Corp.,254888896,"$254,888,896",Micro Cap,Yahoo Finance
GSIT,"GSI Technology, Inc.",254797520,"$254,797,520",Micro Cap,Yahoo Finance
ASYS,"Amtech Systems, Inc.",254069712,"$254,069,712",Micro Cap,Yahoo Finance
SNBR,Sleep Number Corporation,253880608,"$253,880,608",Micro Cap,Yahoo Finance
NAUT,"Nautilus Biotechnology, Inc.",253873296,"$253,873,296",Micro Cap,Yahoo Finance
BPRN,"Princeton Bancorp, Inc.",253724992,"$253,724,992",Micro Cap,Yahoo Finance
NTWO,Newbury Street II Acquisition C,253221952,"$253,221,952",Micro Cap,Yahoo Finance
HRTX,"Heron Therapeutics, Inc.",253040288,"$253,040,288",Micro Cap,Yahoo Finance
RILY,"BRC Group Holdings, Inc.",253037744,"$253,037,744",Micro Cap,Yahoo Finance
VNME,Vendome Acquisition Corporation,252500016,"$252,500,016",Micro Cap,Yahoo Finance
TCX,Tucows Inc.,250282352,"$250,282,352",Micro Cap,Yahoo Finance
PAMT,PAMT CORP,250275200,"$250,275,200",Micro Cap,Yahoo Finance
OPRT,Oportun Financial Corporation,249328960,"$249,328,960",Micro Cap,Yahoo Finance
CFFI,C&F Financial Corporation,249290656,"$249,290,656",Micro Cap,Yahoo Finance
LCNB,LCNB Corporation,249239200,"$249,239,200",Micro Cap,Yahoo Finance
MYFW,"First Western Financial, Inc.",248978720,"$248,978,720",Micro Cap,Yahoo Finance
RCKY,"Rocky Brands, Inc.",248565584,"$248,565,584",Micro Cap,Yahoo Finance
GWRS,"Global Water Resources, Inc.",248402288,"$248,402,288",Micro Cap,Yahoo Finance
SIMAU,SIM Acquisition Corp. I,248170000,"$248,170,000",Micro Cap,Yahoo Finance
ALTS,ALT5 Sigma Corporation,247981376,"$247,981,376",Micro Cap,Yahoo Finance
OPTX,"Syntec Optics Holdings, Inc.",247734704,"$247,734,704",Micro Cap,Yahoo Finance
SCII,SC II Acquisition Corp.,247733664,"$247,733,664",Micro Cap,Yahoo Finance
INSE,"Inspired Entertainment, Inc.",247457904,"$247,457,904",Micro Cap,Yahoo Finance
STRS,Stratus Properties Inc.,247452256,"$247,452,256",Micro Cap,Yahoo Finance
XWIN,"XMAX, Inc.",247116944,"$247,116,944",Micro Cap,Yahoo Finance
ENLV,Enlivex Therapeutics Ltd.,246876752,"$246,876,752",Micro Cap,Yahoo Finance
LPAAU,Launch One Acquisition Corp.,246789984,"$246,789,984",Micro Cap,Yahoo Finance
KLTR,"Kaltura, Inc.",245641472,"$245,641,472",Micro Cap,Yahoo Finance
AUDC,AudioCodes Ltd.,244330000,"$244,330,000",Micro Cap,Yahoo Finance
FXNC,First National Corporation,243775920,"$243,775,920",Micro Cap,Yahoo Finance
STTK,"Shattuck Labs, Inc.",243627392,"$243,627,392",Micro Cap,Yahoo Finance
TBCH,Turtle Beach Corporation,243621632,"$243,621,632",Micro Cap,Yahoo Finance
DH,Definitive Healthcare Corp.,243561712,"$243,561,712",Micro Cap,Yahoo Finance
SNFCA,Security National Financial Cor,243079120,"$243,079,120",Micro Cap,Yahoo Finance
DOMO,"Domo, Inc.",242849232,"$242,849,232",Micro Cap,Yahoo Finance
MNTK,"Montauk Renewables, Inc.",241836272,"$241,836,272",Micro Cap,Yahoo Finance
MFIN,Medallion Financial Corp.,241174944,"$241,174,944",Micro Cap,Yahoo Finance
HWBK,"Hawthorn Bancshares, Inc.",241087376,"$241,087,376",Micro Cap,Yahoo Finance
MVIS,"Microvision, Inc.",240836304,"$240,836,304",Micro Cap,Yahoo Finance
PPIH,Perma-Pipe International Holdin,240716928,"$240,716,928",Micro Cap,Yahoo Finance
CABA,"Cabaletta Bio, Inc.",240663008,"$240,663,008",Micro Cap,Yahoo Finance
NAKA,Nakamoto Inc.,240243744,"$240,243,744",Micro Cap,Yahoo Finance
PALI,"Palisade Bio, Inc.",240217184,"$240,217,184",Micro Cap,Yahoo Finance
MCGA,Yorkville Acquisition Corp.,239821328,"$239,821,328",Micro Cap,Yahoo Finance
PTNM,Pitanium Limited,239099888,"$239,099,888",Micro Cap,Yahoo Finance
NIU,Niu Technologies,238569744,"$238,569,744",Micro Cap,Yahoo Finance
RAAQ,Real Asset Acquisition Corp.,238510000,"$238,510,000",Micro Cap,Yahoo Finance
EGHT,8x8 Inc,238461440,"$238,461,440",Micro Cap,Yahoo Finance
ATLO,Ames National Corporation,238221168,"$238,221,168",Micro Cap,Yahoo Finance
NKSH,"National Bankshares, Inc.",237923808,"$237,923,808",Micro Cap,Yahoo Finance
SOCA,Solarius Capital Acquisition Co,237079488,"$237,079,488",Micro Cap,Yahoo Finance
QSI,Quantum-Si Incorporated,237038640,"$237,038,640",Micro Cap,Yahoo Finance
IGAC,Invest Green Acquisition Corpor,236790400,"$236,790,400",Micro Cap,Yahoo Finance
WALD,Waldencast plc,235516784,"$235,516,784",Micro Cap,Yahoo Finance
AIFU,AIFU Inc.,235370448,"$235,370,448",Micro Cap,Yahoo Finance
DAAQ,Digital Asset Acquisition Corp.,235289984,"$235,289,984",Micro Cap,Yahoo Finance
LIEN,"Chicago Atlantic BDC, Inc.",235052080,"$235,052,080",Micro Cap,Yahoo Finance
OSS,"One Stop Systems, Inc.",234122960,"$234,122,960",Micro Cap,Yahoo Finance
TAYD,"Taylor Devices, Inc.",233992880,"$233,992,880",Micro Cap,Yahoo Finance
SSSS,SuRo Capital Corp.,233858752,"$233,858,752",Micro Cap,Yahoo Finance
TDWD,Tailwind 2.0 Acquisition Corp.,233801856,"$233,801,856",Micro Cap,Yahoo Finance
CNDT,Conduent Incorporated,233801552,"$233,801,552",Micro Cap,Yahoo Finance
MDWD,MediWound Ltd.,232316896,"$232,316,896",Micro Cap,Yahoo Finance
GDC,GD Culture Group Limited,232138368,"$232,138,368",Micro Cap,Yahoo Finance
TWLV,Twelve Seas Investment Company ,231796880,"$231,796,880",Micro Cap,Yahoo Finance
SLN,Silence Therapeutics Plc - Amer,231446352,"$231,446,352",Micro Cap,Yahoo Finance
MACI,Melar Acquisition Corp. I,231351344,"$231,351,344",Micro Cap,Yahoo Finance
FRAF,Franklin Financial Services Cor,231182992,"$231,182,992",Micro Cap,Yahoo Finance
TDAC,Translational Development Acqui,230685968,"$230,685,968",Micro Cap,Yahoo Finance
RGCO,RGC Resources Inc.,229988784,"$229,988,784",Micro Cap,Yahoo Finance
DYOR,Insight Digital Partners II,229310000,"$229,310,000",Micro Cap,Yahoo Finance
SHIP,Seanergy Maritime Holdings Corp,229299104,"$229,299,104",Micro Cap,Yahoo Finance
ETHM,Dynamix Corporation,229080000,"$229,080,000",Micro Cap,Yahoo Finance
PAYS,"Paysign, Inc.",228978400,"$228,978,400",Micro Cap,Yahoo Finance
ACHV,"Achieve Life Sciences, Inc.",228906160,"$228,906,160",Micro Cap,Yahoo Finance
SNWV,"SANUWAVE Health, Inc.",228469008,"$228,469,008",Micro Cap,Yahoo Finance
RENT,"Rent the Runway, Inc.",228452368,"$228,452,368",Micro Cap,Yahoo Finance
RAIL,"Freightcar America, Inc.",228381296,"$228,381,296",Micro Cap,Yahoo Finance
MRBK,Meridian Corporation,227768768,"$227,768,768",Micro Cap,Yahoo Finance
SVCCU,Stellar V Capital Corp.,227388752,"$227,388,752",Micro Cap,Yahoo Finance
EWCZ,"European Wax Center, Inc.",227213616,"$227,213,616",Micro Cap,Yahoo Finance
FNKO,"Funko, Inc.",227183440,"$227,183,440",Micro Cap,Yahoo Finance
OBIO,"Orchestra BioMed Holdings, Inc.",226988224,"$226,988,224",Micro Cap,Yahoo Finance
VABK,Virginia National Bankshares Co,226511872,"$226,511,872",Micro Cap,Yahoo Finance
FLX,BINGEX LIMITED,226193120,"$226,193,120",Micro Cap,Yahoo Finance
MAGH,Magnitude International Ltd,225446000,"$225,446,000",Micro Cap,Yahoo Finance
HTLM,HOMESTOLIFE LTD,225115632,"$225,115,632",Micro Cap,Yahoo Finance
CXDO,"Crexendo, Inc.",224643952,"$224,643,952",Micro Cap,Yahoo Finance
SVCC,Stellar V Capital Corp.,224579088,"$224,579,088",Micro Cap,Yahoo Finance
IMMR,Immersion Corporation,224218480,"$224,218,480",Micro Cap,Yahoo Finance
MASS,908 Devices Inc.,224034528,"$224,034,528",Micro Cap,Yahoo Finance
ONEW,OneWater Marine Inc.,223806400,"$223,806,400",Micro Cap,Yahoo Finance
FLXS,"Flexsteel Industries, Inc.",222483024,"$222,483,024",Micro Cap,Yahoo Finance
VYGR,"Voyager Therapeutics, Inc.",222400336,"$222,400,336",Micro Cap,Yahoo Finance
NTHI,"NeOnc Technologies Holdings, In",222209248,"$222,209,248",Micro Cap,Yahoo Finance
ACB,Aurora Cannabis Inc.,221775168,"$221,775,168",Micro Cap,Yahoo Finance
ONCH,1RT Acquisition Corp.,220368752,"$220,368,752",Micro Cap,Yahoo Finance
AIRJ,AirJoule Technologies Corporati,220209056,"$220,209,056",Micro Cap,Yahoo Finance
TNXP,Tonix Pharmaceuticals Holding C,220082672,"$220,082,672",Micro Cap,Yahoo Finance
NVX,NOVONIX Limited - American Depo,219971808,"$219,971,808",Micro Cap,Yahoo Finance
LPRO,Open Lending Corporation,219832368,"$219,832,368",Micro Cap,Yahoo Finance
KINS,"Kingstone Companies, Inc",219709552,"$219,709,552",Micro Cap,Yahoo Finance
HLXC,Helix Acquisition Corp. III,219489472,"$219,489,472",Micro Cap,Yahoo Finance
